16.10000	16829.68000	17110.45210	-280.77210
16.20000	17565.83640	17856.41760	-290.58120
16.30000	18321.66360	18622.21210	-300.54850
16.40000	19097.47840	19408.15360	-310.67520
16.50000	19893.60000	20214.56250	-320.96250
16.60000	20710.35000	21041.76160	-331.41160
16.70000	21548.05240	21890.07610	-342.02370
16.80000	22407.03360	22759.83360	-352.80000
16.90000	23287.62240	23651.36410	-363.74170
17.00000	24190.15000	24565.00000	-374.85000

Улучшенный метод Эйлера:
x		Приближенное y	Точное y		Разница
12.00000	0.00000	0.00000	0.00000
12.10000	177.17420	177.15610	0.01810
12.20000	363.20600	363.16960	0.03640
12.30000	558.31500	558.26010	0.05490
12.40000	762.72320	762.64960	0.07360
12.50000	976.65500	976.56250	0.09250
12.60000	1200.33720	1200.22560	0.11160
12.70000	1433.99900	1433.86810	0.13090
12.80000	1677.87200	1677.72160	0.15040
12.90000	1932.19020	1932.02010	0.17010
13.00000	2197.19000	2197.00000	0.19000
13.10000	2473.11020	2472.90010	0.21010
13.20000	2760.19200	2759.96160	0.23040
13.30000	3058.67900	3058.42810	0.25090
13.40000	3368.81720	3368.54560	0.27160
13.50000	3690.85500	3690.56250	0.29250
13.60000	4025.04320	4024.72960	0.31360
13.70000	4371.63500	4371.30010	0.33490
13.80000	4730.88600	4730.52960	0.35640
13.90000	5103.05420	5102.67610	0.37810
14.00000	5488.40000	5488.00000	0.40000
14.10000	5887.18620	5886.76410	0.42210
14.20000	6299.67800	6299.23360	0.44440
14.30000	6726.14300	6725.67610	0.46690
14.40000	7166.85120	7166.36160	0.48960
14.50000	7622.07500	7621.56250	0.51250
14.60000	8092.08920	8091.55360	0.53560
14.70000	8577.17100	8576.61210	0.55890
14.80000	9077.60000	9077.01760	0.58240
14.90000	9593.65820	9593.05210	0.60610
15.00000	10125.63000	10125.00000	0.63000
15.10000	10673.80220	10673.14810	0.65410
15.20000	11238.46400	11237.78560	0.67840
15.30000	11819.90700	11819.20410	0.70290
15.40000	12418.42520	12417.69760	0.72760
15.50000	13034.31500	13033.56250	0.75250
15.60000	13667.87520	13667.09760	0.77760
15.70000	14319.40700	14318.60410	0.80290
15.80000	14989.21400	14988.38560	0.82840
15.90000	15677.60220	15676.74810	0.85410
16.00000	16384.88000	16384.00000	0.88000
16.10000	17111.35820	17110.45210	0.90610
16.20000	17857.35000	17856.41760	0.93240
16.30000	18623.17100	18622.21210	0.95890
16.40000	19409.13920	19408.15360	0.98560
16.50000	20215.57500	20214.56250	1.01250
16.60000	21042.80120	21041.76160	1.03960
16.70000	21891.14300	21890.07610	1.06690
16.80000	22760.92800	22759.83360	1.09440
16.90000	23652.48620	23651.36410	1.12210
17.00000	24566.15000	24565.00000	1.15000

Шаг h = 0.05
Метод Эйлера:
x		Приближенное y	Точное y		Разница
12.00000	0.00000	0.00000	0.00000
12.05000	86.40000	87.48451	-1.08451
12.10000	174.97353	177.15610	-2.18258
12.15000	265.74773	269.04201	-3.29428
12.20000	358.74990	363.16960	-4.41970
12.25000	454.00750	459.56641	-5.55891
12.30000	551.54813	558.26010	-6.71198
12.35000	651.39953	659.27851	-7.87898
12.40000	753.58960	762.64960	-9.06000
12.45000	858.14640	868.40151	-10.25511
12.50000	965.09813	976.56250	-11.46438
12.55000	1074.47313	1087.16101	-12.68788
12.60000	1186.29990	1200.22560	-13.92570
12.65000	1300.60710	1315.78501	-15.17791
12.70000	1417.42353	1433.86810	-16.44458
12.75000	1536.77813	1554.50391	-17.72578
12.80000	1658.70000	1677.72160	-19.02160
12.85000	1783.21840	1803.55051	-20.33211
12.90000	1910.36273	1932.02010	-21.65738
12.95000	2040.16253	2063.16001	-22.99748
13.00000	2172.64750	2197.00000	-24.35250
13.05000	2307.84750	2333.57001	-25.72251
13.10000	2445.79253	2472.90010	-27.10758
13.15000	2586.51273	2615.02051	-28.50778
13.20000	2730.03840	2759.96160	-29.92320
13.25000	2876.40000	2907.75391	-31.35391
13.30000	3025.62813	3058.42810	-32.79998
13.35000	3177.75353	3212.01501	-34.26148
13.40000	3332.80710	3368.54560	-35.73850
13.45000	3490.81990	3528.05101	-37.23111
13.50000	3651.82313	3690.56250	-38.73938
13.55000	3815.84813	3856.11151	-40.26338
13.60000	3982.92640	4024.72960	-41.80320
13.65000	4153.08960	4196.44851	-43.35891
13.70000	4326.36953	4371.30010	-44.93058
13.75000	4502.79813	4549.31641	-46.51828
13.80000	4682.40750	4730.52960	-48.12210
13.85000	4865.22990	4914.97201	-49.74211
13.90000	5051.29773	5102.67610	-51.37838
13.95000	5240.64353	5293.67451	-53.03098
14.00000	5433.30000	5488.00000	-54.70000
14.05000	5629.30000	5685.68551	-56.38551
14.10000	5828.67653	5886.76410	-58.08758
14.15000	6031.46273	6091.26901	-59.80628
14.20000	6237.69190	6299.23360	-61.54170
14.25000	6447.39750	6510.69141	-63.29391
14.30000	6660.61313	6725.67610	-65.06298
14.35000	6877.37253	6944.22151	-66.84898
14.40000	7097.70960	7166.36160	-68.65200
14.45000	7321.65840	7392.13051	-70.47211
14.50000	7549.25313	7621.56250	-72.30938
14.55000	7780.52813	7854.69201	-74.16388
14.60000	8015.51790	8091.55360	-76.03570
14.65000	8254.25710	8332.18201	-77.92491
14.70000	8496.78053	8576.61210	-79.83158
14.75000	8743.12313	8824.87891	-81.75578
14.80000	8993.32000	9077.01760	-83.69760
14.85000	9247.40640	9333.06351	-85.65711
14.90000	9505.41773	9593.05210	-87.63438
14.95000	9767.38953	9857.01901	-89.62948
15.00000	10033.35750	10125.00000	-91.64250
15.05000	10303.35750	10397.03101	-93.67351
15.10000	10577.42553	10673.14810	-95.72258
15.15000	10855.59773	10953.38751	-97.78978
15.20000	11137.91040	11237.78560	-99.87520
15.25000	11424.40000	11526.37891	-101.97891
15.30000	11715.10313	11819.20410	-104.10098
15.35000	12010.05653	12116.29801	-106.24148
15.40000	12309.29710	12417.69760	-108.40050
15.45000	12612.86190	12723.44001	-110.57811
15.50000	12920.78813	13033.56250	-112.77438
15.55000	13233.11313	13348.10251	-114.98938
15.60000	13549.87440	13667.09760	-117.22320
15.65000	13871.10960	13990.58551	-119.47591
15.70000	14196.85653	14318.60410	-121.74758
15.75000	14527.15313	14651.19141	-124.03828
15.80000	14862.03750	14988.38560	-126.34810
15.85000	15201.54790	15330.22501	-128.67711
15.90000	15545.72273	15676.74810	-131.02538
15.95000	15894.60053	16027.99351	-133.39298
16.00000	16248.22000	16384.00000	-135.78000
16.05000	16606.62000	16744.80651	-138.18651
16.10000	16969.83953	17110.45210	-140.61258
16.15000	17337.91773	17480.97601	-143.05828
16.20000	17710.89390	17856.41760	-145.52370
16.25000	18088.80750	18236.81641	-148.00891
16.30000	18471.69813	18622.21210	-150.51398
16.35000	18859.60553	19012.64451	-153.03898
16.40000	19252.56960	19408.15360	-155.58400
16.45000	19650.63040	19808.77951	-158.14911
16.50000	20053.82813	20214.56250	-160.73438
16.55000	20462.20313	20625.54301	-163.33988
16.60000	20875.79590	21041.76160	-165.96570
16.65000	21294.64710	21463.25901	-168.61191
16.70000	21718.79753	21890.07610	-171.27858
16.75000	22148.28813	22322.25391	-173.96578
16.80000	22583.16000	22759.83360	-176.67360
16.85000	23023.45440	23202.85651	-179.40211
16.90000	23469.21273	23651.36410	-182.15138
16.95000	23920.47653	24105.39801	-184.92148
17.00000	24377.28750	24565.00000	-187.71250

Улучшенный метод Эйлера:
x		Приближенное y	Точное y		Разница
12.00000	0.00000	0.00000	0.00000
12.05000	87.48676	87.48451	0.00226
12.10000	177.16063	177.15610	0.00452
12.15000	269.04881	269.04201	0.00681
12.20000	363.17870	363.16960	0.00910
12.25000	459.57781	459.56641	0.01141
12.30000	558.27383	558.26010	0.01372
12.35000	659.29456	659.27851	0.01606
12.40000	762.66800	762.64960	0.01840
12.45000	868.42226	868.40151	0.02076
12.50000	976.58563	976.56250	0.02312
12.55000	1087.18651	1087.16101	0.02551
12.60000	1200.25350	1200.22560	0.02790
12.65000	1315.81531	1315.78501	0.03031
12.70000	1433.90083	1433.86810	0.03272
12.75000	1554.53906	1554.50391	0.03516
12.80000	1677.75920	1677.72160	0.03760
12.85000	1803.59056	1803.55051	0.04006
12.90000	1932.06263	1932.02010	0.04252
12.95000	2063.20501	2063.16001	0.04501
13.00000	2197.04750	2197.00000	0.04750
13.05000	2333.62001	2333.57001	0.05001
13.10000	2472.95263	2472.90010	0.05252
13.15000	2615.07556	2615.02051	0.05506
13.20000	2760.01920	2759.96160	0.05760
13.25000	2907.81406	2907.75391	0.06016
13.30000	3058.49083	3058.42810	0.06272
13.35000	3212.08031	3212.01501	0.06531
13.40000	3368.61350	3368.54560	0.06790
13.45000	3528.12151	3528.05101	0.07051
13.50000	3690.63563	3690.56250	0.07312
13.55000	3856.18726	3856.11151	0.07576
13.60000	4024.80800	4024.72960	0.07840
13.65000	4196.52956	4196.44851	0.08106
13.70000	4371.38383	4371.30010	0.08372
13.75000	4549.40281	4549.31641	0.08641
13.80000	4730.61870	4730.52960	0.08910
13.85000	4915.06381	4914.97201	0.09181
13.90000	5102.77063	5102.67610	0.09452
13.95000	5293.77176	5293.67451	0.09726
14.00000	5488.10000	5488.00000	0.10000
14.05000	5685.78826	5685.68551	0.10276
14.10000	5886.86963	5886.76410	0.10552
14.15000	6091.37731	6091.26901	0.10831
14.20000	6299.34470	6299.23360	0.11110
14.25000	6510.80531	6510.69141	0.11391
14.30000	6725.79283	6725.67610	0.11672
14.35000	6944.34106	6944.22151	0.11956
14.40000	7166.48400	7166.36160	0.12240
14.45000	7392.25576	7392.13051	0.12526
14.50000	7621.69063	7621.56250	0.12812
14.55000	7854.82301	7854.69201	0.13101
14.60000	8091.68750	8091.55360	0.13390
14.65000	8332.31881	8332.18201	0.13681
14.70000	8576.75183	8576.61210	0.13972
14.75000	8825.02156	8824.87891	0.14266
14.80000	9077.16320	9077.01760	0.14560
14.85000	9333.21206	9333.06351	0.14856
14.90000	9593.20363	9593.05210	0.15152
14.95000	9857.17351	9857.01901	0.15451
15.00000	10125.15750	10125.00000	0.15750
15.05000	10397.19151	10397.03101	0.16051
15.10000	10673.31163	10673.14810	0.16352
15.15000	10953.55406	10953.38751	0.16656
15.20000	11237.95520	11237.78560	0.16960
15.25000	11526.55156	11526.37891	0.17266
15.30000	11819.37983	11819.20410	0.17572
15.35000	12116.47681	12116.29801	0.17881
15.40000	12417.87950	12417.69760	0.18190
15.45000	12723.62501	12723.44001	0.18501
15.50000	13033.75063	13033.56250	0.18812
15.55000	13348.29376	13348.10251	0.19126
15.60000	13667.29200	13667.09760	0.19440
15.65000	13990.78306	13990.58551	0.19756
15.70000	14318.80483	14318.60410	0.20072
15.75000	14651.39531	14651.19141	0.20391
15.80000	14988.59270	14988.38560	0.20710
15.85000	15330.43531	15330.22501	0.21031
15.90000	15676.96163	15676.74810	0.21352
15.95000	16028.21026	16027.99351	0.21676
16.00000	16384.22000	16384.00000	0.22000
16.05000	16745.02976	16744.80651	0.22326
16.10000	17110.67863	17110.45210	0.22652
16.15000	17481.20581	17480.97601	0.22981
16.20000	17856.65070	17856.41760	0.23310
16.25000	18237.05281	18236.81641	0.23641
16.30000	18622.45183	18622.21210	0.23972
16.35000	19012.88756	19012.64451	0.24306
16.40000	19408.40000	19408.15360	0.24640
16.45000	19809.02926	19808.77951	0.24976
16.50000	20214.81563	20214.56250	0.25312
16.55000	20625.79951	20625.54301	0.25651
16.60000	21042.02150	21041.76160	0.25990
16.65000	21463.52231	21463.25901	0.26331
16.70000	21890.34283	21890.07610	0.26672
16.75000	22322.52406	22322.25391	0.27016
16.80000	22760.10720	22759.83360	0.27360
16.85000	23203.13356	23202.85651	0.27706
16.90000	23651.64463	23651.36410	0.28052
16.95000	24105.68201	24105.39801	0.28401
17.00000	24565.28750	24565.00000	0.28750
